episode_id,case,slice_name,seed,policy,status
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s217,corruption_prone,corruption_prone,217,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s217,corruption_prone,corruption_prone,217,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s218,corruption_prone,corruption_prone,218,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s220,corruption_prone,corruption_prone,220,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s222,corruption_prone,corruption_prone,222,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s222,corruption_prone,corruption_prone,222,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s225,corruption_prone,corruption_prone,225,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s225,corruption_prone,corruption_prone,225,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s228,corruption_prone,corruption_prone,228,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s228,corruption_prone,corruption_prone,228,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s229,corruption_prone,corruption_prone,229,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s230,corruption_prone,corruption_prone,230,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s230,corruption_prone,corruption_prone,230,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s232,corruption_prone,corruption_prone,232,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s232,corruption_prone,corruption_prone,232,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s233,corruption_prone,corruption_prone,233,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s233,corruption_prone,corruption_prone,233,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s234,corruption_prone,corruption_prone,234,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s234,corruption_prone,corruption_prone,234,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s235,corruption_prone,corruption_prone,235,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s235,corruption_prone,corruption_prone,235,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s236,corruption_prone,corruption_prone,236,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s236,corruption_prone,corruption_prone,236,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s237,corruption_prone,corruption_prone,237,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s242,corruption_prone,corruption_prone,242,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s242,corruption_prone,corruption_prone,242,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s243,corruption_prone,corruption_prone,243,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s243,corruption_prone,corruption_prone,243,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s244,corruption_prone,corruption_prone,244,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s248,corruption_prone,corruption_prone,248,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s248,corruption_prone,corruption_prone,248,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s249,corruption_prone,corruption_prone,249,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s250,corruption_prone,corruption_prone,250,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s250,corruption_prone,corruption_prone,250,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s251,corruption_prone,corruption_prone,251,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s251,corruption_prone,corruption_prone,251,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s252,corruption_prone,corruption_prone,252,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s252,corruption_prone,corruption_prone,252,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s254,corruption_prone,corruption_prone,254,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s254,corruption_prone,corruption_prone,254,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s255,corruption_prone,corruption_prone,255,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s256,corruption_prone,corruption_prone,256,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s256,corruption_prone,corruption_prone,256,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s257,corruption_prone,corruption_prone,257,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s257,corruption_prone,corruption_prone,257,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s258,corruption_prone,corruption_prone,258,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s258,corruption_prone,corruption_prone,258,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s259,corruption_prone,corruption_prone,259,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s259,corruption_prone,corruption_prone,259,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s260,corruption_prone,corruption_prone,260,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s263,corruption_prone,corruption_prone,263,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s263,corruption_prone,corruption_prone,263,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s264,corruption_prone,corruption_prone,264,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s264,corruption_prone,corruption_prone,264,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s267,corruption_prone,corruption_prone,267,uncertainty_only_matched_budget,done
